AÑO,CLASIFICACION,CH4_eq,CO2_eq,N2O_eq,Total_Emisiones,Emisiones_netas
2017,2.F.1.b. Refrigeración doméstica,,,,210.4716,210.4716
2017,2.F.1.c. Refrigeración industrial,,,,429.1314,429.1314
2017,2.F.1.d. Transporte Refiegerado,,,,39.0621,39.0621
2017,2.F.1.e. Aire acondicionado móvil,,,,723.4819,723.4819
2017,2.F.1.f. Aire acondicionado estacionario,,,,383.7196,383.7196
2017,2.F.2. Agentes espumantes,,,,29.9453,29.9453
2017,2.F.3. Protección contra incendios,,,,8.3852,8.3852
2017,2.F.4. Aerosoles,,,,99.4147,99.4147
2017,2.F.5. Solventes,,,,0.4336,0.4336
2017,2.F.6. Otras aplicaciones,,,,2.3927,2.3927
2017,2.G. Manufactura y utilización de otros productos,,,,171.5950,171.5950
2017,2.G.1. Equipos eléctricos,,,,171.5950,171.5950
2017,3 Agricultura,40415.9003,229.1551,9678.9579,50324.0133,50324.0133
2017,3.A. Fermentación entérica,37959.6910,0.0000,0.0000,37959.6910,37959.6910
2017,3.A.1. Ganado,36238.3610,0.0000,0.0000,36238.3610,36238.3610
2017,3.A.1.a. Otro,36238.3610,0.0000,0.0000,36238.3610,36238.3610
2017,3.A.1.a.i. Vacas de Alta Producción,1852.1711,0.0000,0.0000,1852.1711,1852.1711
2017,3.A.1.a.ii. Vacas de Baja Producción,5801.0284,0.0000,0.0000,5801.0284,5801.0284
2017,3.A.1.a.iii. Vacas para producción de carne,7753.3709,0.0000,0.0000,7753.3709,7753.3709
2017,3.A.1.a.iv. Toros utilizados con fines reproductivos,933.2475,0.0000,0.0000,933.2475,933.2475
2017,3.A.1.a.v. Terneros pre-destetos,2163.1790,0.0000,0.0000,2163.1790,2163.1790
2017,3.A.1.a.vi. Novillas de remplazo,8811.0960,0.0000,0.0000,8811.0960,8811.0960
2017,3.A.1.a.vii. Ganado de engorde,8924.2682,0.0000,0.0000,8924.2682,8924.2682
2017,3.A.2. Ovinos,202.9587,0.0000,0.0000,202.9587,202.9587
2017,3.A.2.a. Otro,202.9587,0.0000,0.0000,202.9587,202.9587
2017,3.A.2.a.i. Ovinos,202.9587,0.0000,0.0000,202.9587,202.9587
2017,3.A.3. Porcinos,125.5480,0.0000,0.0000,125.5480,125.5480
2017,3.A.3.a. Otro,125.5480,0.0000,0.0000,125.5480,125.5480
2017,3.A.3.a.i. Porcinos < 6 meses,56.9928,0.0000,0.0000,56.9928,56.9928
2017,3.A.3.a.ii. Porcinos > 6 meses,16.2347,0.0000,0.0000,16.2347,16.2347
2017,3.A.3.a.iii. Porcinos baja productividad,52.3205,0.0000,0.0000,52.3205,52.3205
2017,3.A.4. Otro ganado,1392.8233,0.0000,0.0000,1392.8233,1392.8233
2017,3.A.4.a. Búfalos,587.5363,0.0000,0.0000,587.5363,587.5363
2017,3.A.4.d. Caprinos,159.6652,0.0000,0.0000,159.6652,159.6652
2017,3.A.4.e. Caballos,551.4405,0.0000,0.0000,551.4405,551.4405
2017,3.A.4.f. Mulas y asnos,94.1812,0.0000,0.0000,94.1812,94.1812
2017,3.A.4.g. Aves de corral,0.0000,0.0000,0.0000,0.0000,0.0000
2017,3.A.4.g.i.  Ponedoras,0.0000,0.0000,0.0000,0.0000,0.0000
2017,3.A.4.g.ii.  Pollo de engorde,0.0000,0.0000,0.0000,0.0000,0.0000
2017,3.B. Gestión del estiercol,1785.3672,0.0000,1031.4633,2816.8306,2816.8306
2017,3.B.1. Ganado,519.2038,0.0000,55.7062,574.9100,574.9100
2017,3.B.1.a. Otro,519.2038,0.0000,55.7062,574.9100,574.9100
2017,3.B.1.a.i. Vacas de Alta Producción,195.5893,0.0000,0.0000,195.5893,195.5893
2017,3.B.1.a.ii. Vacas de Baja Producción,61.0279,0.0000,55.7062,116.7341,116.7341
2017,3.B.1.a.iii. Vacas para producción de carne,76.5393,0.0000,0.0000,76.5393,76.5393
2017,3.B.1.a.iv. Toros utilizados con fines reproductivos,9.4147,0.0000,0.0000,9.4147,9.4147
2017,3.B.1.a.v. Terneros pre-destetos,24.8270,0.0000,0.0000,24.8270,24.8270
2017,3.B.1.a.vi. Novillas de remplazo,77.5887,0.0000,0.0000,77.5887,77.5887
2017,3.B.1.a.vii. Ganado de engorde,74.2170,0.0000,0.0000,74.2170,74.2170
2017,3.B.2. Ovinos,2.7100,0.0000,10.1537,12.8637,12.8637
2017,3.B.2.a. Otro,2.7100,0.0000,10.1537,12.8637,12.8637
2017,3.B.2.a.i. Ovinos,2.7100,0.0000,10.1537,12.8637,12.8637
2017,3.B.3. Porcinos,862.2751,0.0000,204.5972,1066.8723,1066.8723
2017,3.B.3.a. Otro,862.2751,0.0000,204.5972,1066.8723,1066.8723
2017,3.B.3.a.i. Porcinos < 6 meses,220.8992,0.0000,46.4194,267.3186,267.3186
2017,3.B.3.a.ii Porcinos > 6 meses,98.5704,0.0000,20.0252,118.5956,118.5956
2017,3.B.3.a.iii. Porcinos baja productividad,542.8055,0.0000,138.1526,680.9581,680.9581
2017,3.B.4. Otro ganado,401.1783,0.0000,400.1176,801.2959,801.2959
2017,3.B.4.a. Búfalos,13.2909,0.0000,8.0767,21.3676,21.3676
2017,3.B.4.d. Caprinos,2.7566,0.0000,8.6992,11.4558,11.4558
2017,3.B.4.e. Caballos,54.0044,0.0000,48.0022,102.0066,102.0066
2017,3.B.4.f. Mulas y asnos,10.3000,0.0000,5.1739,15.4740,15.4740
2017,3.B.4.g. Aves,320.8264,0.0000,330.1655,650.9919,650.9919
2017,3.B.4.g.i. Ponedoras,93.2098,0.0000,121.3503,214.5601,214.5601
2017,3.B.4.g.ii. Pollos de engorde,227.6165,0.0000,208.8153,436.4318,436.4318
2017,3.B.5. Emisiones indirectas de N2O de gestión de estiércol,0.0000,0.0000,360.8887,360.8887,360.8887
2017,3.B.5.a. Ganado,0.0000,0.0000,17.7841,17.7841,17.7841
2017,3.B.5.a.i. Vacas de Alta Producción,0.0000,0.0000,6.1805,6.1805,6.1805
2017,3.B.5.a.ii. Vacas de Baja Producción,0.0000,0.0000,11.6036,11.6036,11.6036
2017,3.B.5.a.iii. Vacas para producción de carne,0.0000,0.0000,0.0000,0.0000,0.0000
2017,3.B.5.a.iv. Toros utilizados con fines reproductivos,0.0000,0.0000,0.0000,0.0000,0.0000
2017,3.B.5.a.v. Terneros pre-destetos,0.0000,0.0000,0.0000,0.0000,0.0000
2017,3.B.5.a.vi. Novillas de remplazo,0.0000,0.0000,0.0000,0.0000,0.0000
2017,3.B.5.a.vii. Ganado de engorde,0.0000,0.0000,0.0000,0.0000,0.0000
2017,3.B.5.b. Ovinos,0.0000,0.0000,1.5253,1.5253,1.5253
2017,3.B.5.c. Porcinos,0.0000,0.0000,145.2875,145.2875,145.2875
2017,3.B.5.c.i. Porcinos < 6 meses,0.0000,0.0000,38.4922,38.4922,38.4922
2017,3.B.5.c.ii. Porcinos > 6 meses,0.0000,0.0000,17.6575,17.6575,17.6575
2017,3.B.5.c.iii. Porcinos baja productividad,0.0000,0.0000,89.1378,89.1378,89.1378
2017,3.B.5.d. Otro Ganado,0.0000,0.0000,196.2917,196.2917,196.2917
2017,3.B.5.d.i. Búfalos,0.0000,0.0000,1.6956,1.6956,1.6956
2017,3.B.5.d.ii. Caprinos,0.0000,0.0000,0.8776,0.8776,0.8776
2017,3.B.5.d.iii. Caballos,0.0000,0.0000,8.0404,8.0404,8.0404
2017,3.B.5.d.iv. Mulas y asnos,0.0000,0.0000,0.8635,0.8635,0.8635
2017,3.B.5.d.v. Aves,0.0000,0.0000,184.8147,184.8147,184.8147
2017,3.B.5.d.v.i. Ponedoras,0.0000,0.0000,67.9185,67.9185,67.9185
2017,3.B.5.d.v.ii. Pollo de engorde,0.0000,0.0000,116.8961,116.8961,116.8961
2017,3.C. Cultivo de arroz,670.8421,0.0000,0.0000,670.8421,670.8421
2017,3.C.1. Arroz riego,617.7431,0.0000,0.0000,617.7431,617.7431
2017,3.C.2. Arroz secano,53.0989,0.0000,0.0000,53.0989,53.0989
2017,3.D. Suelos agrícolas,0.0000,0.0000,8647.4946,8647.4946,8647.4946
2017,3.D.1. Emisiones directas de N2O de suelos gestionados,0.0000,0.0000,5659.4661,5659.4661,5659.4661
2017,3.D.1.a. Fertilizantes N inorgánicos,0.0000,0.0000,2090.3695,2090.3695,2090.3695
2017,3.D.1.b. Fertilizantes orgánicos N,0.0000,0.0000,85.2481,85.2481,85.2481
2017,3.D.1.b.i Estiércol animal aplicado a los suelos,0.0000,0.0000,85.2481,85.2481,85.2481
2017,3.D.1.c. Orina y estiércol depositado por animales en pastoreo.,0.0000,0.0000,1803.6892,1803.6892,1803.6892
2017,3.D.1.d. Residuos de cosecha,0.0000,0.0000,176.1583,176.1583,176.1583
2017,3.D.1.e. Mineralización/inmovilización asociada a pérdida/ganancia de materia orgánica del suelo,0.0000,0.0000,755.2195,755.2195,755.2195
2017,3.D.1.f. Cultivo de suelos orgánicos (Histosoles),0.0000,0.0000,748.7815,748.7815,748.7815
2017,3.D.2. Emisiones indirectas de N2O de suelos gestionados,0.0000,0.0000,2988.0285,2988.0285,2988.0285
2017,3.D.2.a. Deposición atmosférica,0.0000,0.0000,1259.3664,1259.3664,1259.3664
2017,3.D.2.a.i. Deposición atmosférica - Fertilizantes N inorgánicos,0.0000,0.0000,213.1624,213.1624,213.1624
2017,3.D.2.a.ii. Deposición atmosférica - Fertilizantes N orgánicos,0.0000,0.0000,40.3881,40.3881,40.3881
2017,3.D.2.a.iii. Deposición atmosférica - Orina y estiércol depositado por animales en pastoreo,0.0000,0.0000,1005.8159,1005.8159,1005.8159
2017,3.D.2.b. Lixiviación y escorrentía de nitrógeno,0.0000,0.0000,1728.6621,1728.6621,1728.6621
2017,3.D.2.b.i. Lixiviación y escorrentía de nitrógeno - Fertilizantes N inorgánicos,0.0000,0.0000,369.0089,369.0089,369.0089
2017,3.D.2.b.ii. Lixiviación y escorrentía de nitrógeno - Fertilizantes N orgánicos,0.0000,0.0000,37.9440,37.9440,37.9440
2017,3.D.2.b.iii. Lixiviación y escorrentía de nitrógeno - Residuos de cosecha,0.0000,0.0000,80.4246,80.4246,80.4246
2017,3.D.2.b.iv. Lixiviación y escorrentía de nitrógeno - Mineralización/inmovilización asociada a pérdida/ganancia de materia orgánica del suelo,0.0000,0.0000,332.5982,332.5982,332.5982
2017,3.D.2.b.v. Lixiviación y escorrentía de nitrógeno - Orina y estiércol depositado por animales en pastoreo,0.0000,0.0000,908.6864,908.6864,908.6864
2017,3.G. Encalado,0.0000,37.9801,0.0000,37.9801,37.9801
2017,3.G.2. Dolomita CaMg(CO3),0.0000,37.9801,0.0000,37.9801,37.9801
2017,3.H. Aplicación de urea,0.0000,191.1750,0.0000,191.1750,191.1750
2017,"4 Silvicultura, uso y cambio de uso de la tierra",753.2428,133018.1952,188.5949,133960.0328,112505.5810
2017,4(I). Emisiones directas e indirectas de óxido nitroso (N2O) provenientes de entradas de nitrógeno (N) a suelos gestionados diferentes a cultivos y pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II). Emisiones y absorciones provenientes del drenaje y rehumedecimiento y otros manejos de suelos orgánicos y minerales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).A. Tierras forestales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).A.1. Tierras forestales que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).A.2 Tierras convertidas a tierras forestales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,"4(II).B. Cropland (5,6)",0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).B.1. Cultivos que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).B.2. Tierras convertidas a cultivos,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).C.  Pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).C.1. Pastizales que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).C.2. Tierras convertidas a Pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).D. Humedales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).D.1. Humedales que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).D.1.a. Extracción de turba que permanece como tal,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).D.1.b. Tierras inundadas que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).D.1.c. Otros humedales que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).D.2. Tierras convertidas a Humedales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).D.2.a. Tierras convertidas a Extracción de turba,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).D.2.b. Tierras convertidas en tierras inundadas,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).D.2.c. Tierras convertidas a otros humedales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).E. Asentamientos,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).E.1 Asentamientos que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).E.2 Asentamientos que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).F. Otras tierras,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).F.2 Tierras convertidas a Otras tierras,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(II).H. Otros,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(III). Emisiones directas e indirectas de óxido nitroso (N2O) por mineralización/inmovilización de nitrógeno (N) asociadas con la pérdida/ganancia de materia orgánica del suelo,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(III).A. Tierras forestales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(III).A.1. Tierras forestales que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(III).A.2. Tierras convertidas a tierras forestales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(III).B. Cultivos,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(III).B.2. Tierras convertidas a cultivos,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(III).C. Pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(III).C.1. Pastizales que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(III).C.2. Tierras convertidas a pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(III).D. Humedales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(III).D.1. Humedales que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(III).D.2. Tierras convertidas a humedales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(III).E. Asentamientos,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(III).E.1. Asentamientos que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(III).E.2. Tierras convertidas a asentamientos,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(III).F. Otras tierras,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(III).F.2. Tierras convertidas a otras tierras,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV). Quema de biomasa,711.8242,0.0000,188.5949,900.4192,900.4192
2017,4(IV).A. Tierras forestales,371.7469,0.0000,93.2893,465.0363,465.0363
2017,4(IV).A.1. Tierras forestales que permanecen como tales,371.7469,0.0000,93.2893,465.0363,465.0363
2017,4(IV).A.1.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).A.1.b. Incendios forestales,371.7469,0.0000,93.2893,465.0363,465.0363
2017,4(IV).A.2. Tierras convertidas en tierras forestales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).A.2.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).A.2.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).B. Cultivos,339.7686,0.0000,94.9715,434.7401,434.7401
2017,4(IV).B.1. Cultivos que permanecen como tales,339.7686,0.0000,94.9715,434.7401,434.7401
2017,4(IV).B.1.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).B.1.b. Incendios forestales,339.7686,0.0000,94.9715,434.7401,434.7401
2017,4(IV).B.2. Tierras convertidas a Cultivos,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).B.2.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).B.2.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).C. Pastizales,0.3087,0.0000,0.3341,0.6428,0.6428
2017,4(IV).C.1. Pastizales que permanecen como tales,0.3087,0.0000,0.3341,0.6428,0.6428
2017,4(IV).C.1.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).C.1.b. Incendios forestales,0.3087,0.0000,0.3341,0.6428,0.6428
2017,4(IV).C.2. Tierras convertidas en Pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).C.2.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).C.2.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).D. Humedales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).D.1. Humedales que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).D.1.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).D.1.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).D.2. Tierras convertidas en humedales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).D.2.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).D.2.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).E. Asentamientos,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).E.1. Asentamientos que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).E.1.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).E.1.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).E.2. Tierras convertidas en Asentamientos,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).E.2.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).E.2.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).F. Otras tierras,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).F.2. Tierras convertidas en Otras tierras.,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).F.2.a. Quema controlada,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).F.2.b. Incendios forestales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4(IV).H. Otro,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4.A. Tierras forestales,0.0000,68984.6920,0.0000,68984.6920,58918.6564
2017,4.A.1. Tierras forestales que permanecen como tierras forestales,0.0000,68984.6920,0.0000,68984.6920,60603.9678
2017,4.A.1.a. Tierras forestales que permanecen como tierras forestales (consumo de leña),0.0000,11578.3368,0.0000,11578.3368,11578.3368
2017,4.A.1.b. Tierras forestales que permanecen como tierras forestales (degradación),0.0000,33110.7663,0.0000,33110.7663,33110.7663
2017,4.A.1.c. Tierras forestales que permanecen como tierras forestales (conversión de bosque natural a tierras forestales),0.0000,20515.3437,0.0000,20515.3437,20515.3437
2017,4.A.1.d. Tierras forestales que permanecen como tierras forestales (plantaciones forestales),0.0000,3780.2453,0.0000,3780.2453,-4600.4789
2017,4.A.2. Tierras convertidas a tierras forestales,0.0000,0.0000,0.0000,0.0000,-1685.3114
,,,,,,
2017,4.A.2.a. Cultivos convertidos a tierras forestales,0.0000,0.0000,0.0000,0.0000,-1685.3114
2017,4.B. Cultivos,0.0000,9355.6680,0.0000,9355.6680,1703.5271
2017,4.B.1. Cultivos que permanecen como tales,0.0000,8170.6304,0.0000,8170.6304,518.4895
2017,4.B.1.a. Cultivo de café,0.0000,3306.2590,0.0000,3306.2590,-29.9462
2017,4.B.1.b. Palma de aceite,0.0000,517.9532,0.0000,517.9532,-1151.5312
2017,4.B.1.c. Cacao,0.0000,113.2986,0.0000,113.2986,-1433.8275
2017,4.B.1.d. Aguacate,0.0000,95.9169,0.0000,95.9169,-108.7678
2017,4.B.1.e. Caucho,0.0000,539.3269,0.0000,539.3269,107.5276
2017,4.B.1.f. Mango,0.0000,275.3323,0.0000,275.3323,138.4111
2017,4.B.1.g. Limón,0.0000,64.1608,0.0000,64.1608,-25.3077
2017,4.B.1.h. Mandarina,0.0000,35.3634,0.0000,35.3634,-52.4054
2017,4.B.1.i. Naranja,0.0000,249.1348,0.0000,249.1348,114.9215
2017,4.B.1.j. Tangelo,0.0000,0.4992,0.0000,0.4992,0.0305
2017,4.B.1.k. Marañón,0.0000,0.0000,0.0000,0.0000,-14.0007
2017,4.B.1.l. Otro,0.0000,2973.3854,0.0000,2973.3854,2973.3854
2017,4.B.2. Tierras convertidas en Cultivos,0.0000,1185.0375,0.0000,1185.0375,1185.0375
2017,4.B.2.a. Tierras forestales convertidas en cultivos,0.0000,1185.0375,0.0000,1185.0375,1185.0375
2017,4.B.2.b. Pastizales convertidos en cultivos,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4.B.2.c. Humedales convertidos en cultivos,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4.B.2.d. Asentamientos convertidos en cultivos,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4.B.2.e. Otras tierras convertidas en cultivos,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4.C. Pastizales,0.0000,52052.7323,0.0000,52052.7323,48552.5618
2017,4.C.1. Pastizales que permanecen como tales,0.0000,1677.9504,0.0000,1677.9504,-1822.2200
2017,4.C.2.  Tierras convertidas en pastizales,0.0000,50374.7819,0.0000,50374.7819,50374.7819
2017,4.C.2.a. Tierras forestales convertidas en pastizales,0.0000,50374.7819,0.0000,50374.7819,50374.7819
2017,4.C.2.b. Cultivos convertidos en pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4.C.2.c. Humedales convertidos en pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4.C.2.d. Asentamientos convertidos en pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4.C.2.e. Otras tierras convertidas en pastizales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4.D. Humedales,41.4185,1189.0889,0.0000,1230.5074,1230.5074
2017,4.D.1. Humedales que permanecen como tales,41.4185,96.3003,0.0000,137.7188,137.7188
2017,4.D.1.a. Extracción de turba que permanece como tal,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4.D.1.b. Tierras inundadas que permanecen como tales,41.4185,96.3003,0.0000,137.7188,137.7188
2017,4.D.1.c. Otros humedales que permanecen como tales,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4.D.2. Tierras convertidas en humedales,0.0000,1092.7886,0.0000,1092.7886,1092.7886
2017,4.D.2.a. Tierras convertidas a extracción de turba,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4.D.2.ai Tierras forestales convertidas a extracción de turba,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4.D.2.aii. Cultivos convertidos a extracción de turba,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4.D.2.aiii. Pastizales convertidos a extracción de turba,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4.D.2.aiv. Asentamientos convertidos a extracción de turba.,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4.D.2.av Otras tierras convertidas en extracción de turba,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4.D.2.b. Tierras convertidas en tierras inundadas,0.0000,1092.7886,0.0000,1092.7886,1092.7886
2017,4.D.2.bi. Tierras forestales convertidas en tierras inundadas,0.0000,1092.7886,0.0000,1092.7886,1092.7886
2017,4.D.2.bii. Cultivos convertidos en tierras inundadas,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4.D.2.biii. Pastizales convertidos en tierras inundadas,0.0000,0.0000,0.0000,0.0000,0.0000
2017,4.D.2.biv. Asentamientos convertidos en tierras inundadas,0.0000,0.0000,0.0000,0.0000,0.0000
